COUNTRY,DATE,AUTHOR,PLATFORM,matched_keyword,TITLE,TEXT,post_reco,comment_text,comment_up,__source_file,judgment,evidence_source,특이사항시 체크
KOREA,2021-10-22,ㅇㅇ (59.30),DCinside,설거지,설거지론의 본질은 과거가 어땠냐가 문제가 아님,과거에 얼마나 많은 이성과 난잡하게 즐겼나? 어디까지 해봤나? 이게 문제가 아니라는 거임 그럼 뭐가 문제냐 현재 가정에 충실하지 않는다는게 문제임 그러니까 1. 과거에 100명의 남자와 잤고 원나잇매니아였지만 현재 남편을 사랑하고 아이들을 잘돌본다 - 문제없음 2. 과거에 10명 정도의 애인이 있었고 아직도 그 남자들의 망령에 사로잡혀 지금 남편과 가정에 제대로안한다 - 이게문제인거임 2번이 문제인거다 1번은 사람에 따라 문제삼기도하겠지만 솔직히 설거지론의 취지로보면 1번이 문제가아니라 2번이 문제임,11,뭐래 처녀 아니면 다 개걸레야 ㅋㅋㅋㅋㅋㅋ,0,DC_new10_kw1.csv,misogyny,title,
KOREA,2021-10-26,ㅇㅇ (58.228),DCinside,설거지,설거지론=처녀론이라고 생각하는 사람 들어와보셈,그럼 백수 남자랑 후다 여자 의사랑 결혼해도 남자가 설거지 당한거?,0,남자가 처녀막 수술인걸 알게된 순간 그 남자한테도 자기 결혼이 설거지 결혼이 되는거고 평생 모르고 살면 그 남자한테는 처녀랑 결혼한 일반결혼이겠네,0,DC_new10_kw1.csv,misogyny,title,
KOREA,2021-07-27,광주는복덩이야.,DCinside,설거지,한녀... 친자확인 레전드 ㄷㄷ,"와 ㅋㅋ.... 지가 몸 함부로 굴려놓고 유책배우자인 주제에 남편 재산 뜯어낼 궁리 하는거보소ㅋㅋㅋㅋㅋㅋ 또 남편 여동생 조질 방법까지 생각하는거 보니 진짜 표독스러움 그 자체노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이래서 한녀와의 결혼은 뭐다? 마지막에 먹은놈이 하는 설거지다^^ 몸 막굴려서 딴놈 애 낳은 한녀와 이걸 사회로 방생하는 한남.. ㄷㄷ 그저... 대단하다! K-한녀! , K-한남!",952,무의식중에 ㅋㅋㅋㅋㅋㅋ,0,DC_new10_kw1.csv,misogyny,text,
KOREA,2021-10-24,Adidas,DCinside,설거지,설거지론 관련주...반등 시작 ㄹㅇ...jpg,서울대 에타에 올라온 글 실제로 친자확인 키트 관련주 계속 하락하다가 22일 설거지론 불타자마자 반등 시작함 ㄹㅇ... 설거지론 파급력이 엄청나긴 한듯 ㄷㄷㄷㄷ,942,작전주 ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,DC_new10_kw1.csv,misogyny,title,
KOREA,2021-10-27,ㅇㅇ (220.88),DCinside,설거지,짤요청 설거지론 고양이짤 두개 좀 부탁한다,ㅇㅇ 그 송장마냥 박히는 짤이랑 대비되는 고양이짤 - dc official App,0,,0,DC_new10_kw1.csv,misogyny,title,
KOREA,2022-01-09,스나이퍼갑 (211.197),DCinside,설거지,시짜짓하다 남동생한테 손절당한 한녀,요약은 이 짤로 한다 전글 ㅆㅂ 삭제됐는지 찾아볼 수가 없노 선처 앙망한다 게이들아 한녀와의 결혼은 마지막에 먹은놈이 하는 설거지다^^ 애미 포함 한녀충들 5마리 사이에서 자라왔으면 한녀가 병신인걸 본인보다 더 잘 알고도 남을 한녀학 정교수급일건데 ㅆㅂ 결혼을 쳐 한다고? 둘중에 하나다 상대가 ㅆㅂ 정말 탈한녀급으로 참한 처자거나 아님 그냥 뷰ㅈ에 미친놈이거나ㅋㄱㄱㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋ 과연 저 4마리가 낙ㅌ로 날린 유충이 몇마리일까? 난 최소 10 본다 ㄹㅇ로 이렇게 하나하나 언급하면서 팩폭하기 싫은 글은 사상 처음이다 ㅅㅂ 까야할게 존나많아서 ㅆㅂ 손만 아플것같음 굳이 한가지 언급하자면 되는데로 갚으라는 말을 ㅆㅂ 어떤새끼가 기간 상관없이 갚으라는 말로 받아들이노ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그저... 지랄났다! K-유충싸개!!!,266,요약이라는 댓글자체가 이여자 저여자 여친 동생 남동생 하니 ㅅㅂ 못알아먹겠다,0,DC_new10_kw1.csv,misogyny,text,
KOREA,2021-10-24,ㅇㅇ (49.172),DCinside,설거지,솔직히 일부다처제가 맞는 이유 ㅗㅜㅑ,"폭탄설치반이 폭탄을 해체 해야지 지나가던 사람보고 치우라는게 말이 되냐? 사랑이란 이제 존잘,인싸들의 전유물이 된거다 존못,찐따들이 뭔 사랑을함ㅋㅋ 결혼은 사랑하는 사람들끼리 해야지 때를 놓쳤다고 부랴부랴 하는 결혼이 결혼이냐ㅋㅋ 돈주고 신부 사오는 매매혼이지ㅋㅋ 자본주의에서 낙오 되면 끝이여 ㅋㅋ 승자독식이 자본주의구먼 안그래도 존못,찐따들이 설거지론 주장하니 잘 된거지 얘들한테 세금 걷어서 존잘,인싸남들 가정 지원 해주면 출산율 팍팍 올라서 사회붕괴도 막을 수 있다 그렇다고 찐따들이 돈모아서 쓸데가 있는것도 아니고 아니면 그깟 푼돈 모은다고 집을 살 수 있는것도 아니고ㅋㅋ 재산 넘치는 능력남들 빼고 딱 컷트러인 정해서 지원대상 구분하고 존못,찐따,모쏠남들은 본인들이 밀고 있는 설거지론이니 악으로 깡으로 버텨야지ㅋㅋ 어차피 찐따들은 일부일처인 지금도 여자 못만나는데 그럼 서로 원하는 사람끼리 만나게 해쥐야 하지 않겠냐 되려 마음에도 없는 사람하고 같이 사는거야 말로 인권탄압이 아닌가? 이젠 국가의 안녕을 위해 사회의 붕괴를 막기 위해 더는 설거지론 같은 이론이 나오지 않게 하기 위해 일부다처제 부활이 필요 할 때라 본다 나중에 인구 절반이 노인이 되면 일부다처제 하고 싶어도 못한다 우리에겐 시간이 없다 결단을 내려야한다 - dc official App",515,아니 시발 그거보다 성매매합법화가 답 아님??? 남자는 보지가필요하고 여자는 돈이 필요한건데 왜 결혼이란 불공정거래를 하냐 그냥 깔끔하게 돈주고 떡치고 끝내면되지,0,DC_new10_kw1.csv,misogyny,text,
KOREA,2021-10-24,Adidas,DCinside,설거지,현실에서 설거지론...얘기 안나오는 이유 ㄹㅇ...jpg,실제로 설거지 당한 사람이 너무 많아서 괜히 얘기 꺼냈다가 싸움날수 있다함 ㄹㅇ...,1865,"지구 40억년 역사상 최악의 생명체 

더 한녀",0,DC_new10_kw1.csv,misogyny,title,
KOREA,2022-02-13,스나이퍼갑 (211.197),DCinside,설거지,성병검사 받으러 비뇨기과에 방문한 커플,"요약 1. 커플이 성병검사 받으러 비뇨기과 내원함 2. 한녀충은 도둑이 제발저린다고 한남 탓만 존나 하고 결과통보를 지만 받으려고 빌드업 침 3. 결국 결과통보 받았는데 한녀의 걸레짓으로 성병 도진거 ㅇㅇ 한녀와의 결혼은 마지막에 먹은놈이 하는 설거지 아오 ㅆㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋ 여윽시 세계에서 유일무이한 남성보다 압도적인 성병 발병률 통계를 보유한 한국여자벌레 답다 이래도 한녀 못잃고 보ㅃ하는 놈들은 그건 그냥 한녀 냉이랑 애액 섭취 안하면 죽는 병이 있는거라고 봐도 무방하다 아무리 성욕이 끓어오르고 여자가 좋다지만 그게 건강보다 중요한건 아니잖아? 생각 잘해라 병신들아 괜히 한녀랑 잘못얽혀서 배탈나지 말고^^ ㅈ같은 한녀충 발밑에 무릎꿇고 개새끼처럼 싹싹 빌면서 두손모아서 피땀흘려 번 돈 수백 수천을 바치고 땅크성님께 앙망문 바친 김대중처럼 목숨구걸 하고싶노? 한녀 가성비: ""해줘""세대, 가스라이팅 ㅈ됨, 친자불일치 40퍼, 낙태 150만명, 스시녀보다 가슴작은 소슴소젖에 허리둘레 8cm 두꺼움, 한남 성병 5배, 스시녀 대비 성무고 500배, 결혼 시 3천 미만 들고옴, 전업주부 어린이집 이용률 개 씹높음, 대다수가 무쌍에 좆같이 생김, 원정성매매 세계 2위, 10000명 중 9999명이 꼴페미&페미에 묻어감, 군대 비하, 감사지수 수치 세계 최저통계, 물질만능주의, 우울지수 세계 최고 통계, 세계유일 출산후 산후조리원 입원 성매매(유사성매매 포함) 를 해본 경험이 있다 63.4% 모르면 그냥 쳐 외워 이 장애병신 빡대가리 ㅅㄲ들아 이게 한녀 개씹새끼들의 실체다 그저.. 더럽다! K-태아투석기!!!",1364,좆물변소 존나 드럽네 웩,0,DC_new10_kw1.csv,misogyny,text,
KOREA,2021-10-26,ㅇㅇ (211.36),DCinside,설거지,아니 진중권은 아내가 스시녀라니까? ㅋㅋㅋㅋㅋㅋ,뭔 설거지 ㅇㅈㄹ ㅋㅋ 하여튼 이대남들 억지 그만 부려라 ㅉㅉ,1,그게 중요하냐ㅋㅋㅋ,0,DC_new10_kw1.csv,misogyny,text,
KOREA,2022-01-09,스나이퍼갑 (211.197),DCinside,설거지,뭐든지 반반을 주장하면서 돈벌이는 유일하게 반반을 주장하지 않는 한녀들,"요약 1. 연봉: 남편- 8500만 아내-1500만 2. 집안일은 지가 다한다고 찡찡 찍찍거리는 한녀충 3. 판년들도 절레절레 개팩트)) 한녀들은 집안일, 육아, 시댁 처가 주는 용돈 '반반' 등 뭐든지 '반반'을 주장함 그런데 ㅆㅂ 돈 벌어오는 건 절대로 '반반벌이' 주장 안 함 그냥 '맞벌이' 임 개 ㅆㅂ 미친새끼들 ㅉㅉ 대부분의 “맞벌이” 가정들이 남편이 더 힘들고 빡세고 어려운일을 소득이 더 높아서 '반반벌이' 가 아님 남편이 훨씬 더 벌거든 근데 ㅆㅂ 그걸 인정하면 지들이 꿇리니까 이딴 개 좆논리로 한녀충들이 “(니가 더 벌지만) 우리는 맞벌이니까 집안일도 반반, 시댁 처가 용돈도 반반하자” 라는 애미뒤진 주장을 쳐 하는거임 지금부터 “맞벌이”라는 애미뒤진 단어 말고 공평하게 “반반벌이”라는 단어를 씀으로써 한녀들이 소득은 '맞벌이' 로 주장하고 집안일은 '반반' 주장하는 이딴 가스라이팅에 낚이지말자 한녀와의 결혼은 뭐라고? 마지막에 먹은놈이 하는 설거지다 이런데도 피나 찍찍 싸는 한녀 뷰ㅈ 못빨아서 안달인 한남충들은 그냥 갱생불가인 병신 장애 저능아 새끼들이니까 운지로 효도하자^^ 그게 처음이자 마지막으로 효도하는거다 이기 그저... 머단하다! K-찍찍이!!!",275,여시 언냐들 한녀식 기만 단번에 파악하고 숨도 못쉬게 패버리노 ㅋㅋ,0,DC_new10_kw1.csv,misogyny,text,
KOREA,2021-12-24,스나이퍼갑 (211.197),DCinside,설거지,퐁퐁이 차를 지 동생 주자는 한녀충,요약: 한남 차를 지 동생 안주면 집안일 좆까겠다고 선언하는 한녀벌레의 썰 이래서 한녀와의 결혼은 마지막에 먹은놈이 하는 설거지라는거다 한녀 병신같은 썰은 ㅆㅂ 존나 넘쳐나노 이게 k-한녀들의 실체다 니들 그거 아냐? 결혼못한 남자는 인생 실패한 병신이라는 말은 틀딱새끼들이랑 한녀충들이 고대로 이어받아서 하는 가스라이팅인거? 애초에 씨발 인간이랑 기생충이랑 결혼하는게 말이 안되지ㅋㅋ 정신차려라 병ㅡ신 흑우새끼들아 인생 날로먹으려는 한녀충들한테 괜히 인생 저당잡히지 말고 국결이든 독신이든 진짜 뭐든 좋으니까 한녀는 믿고 걸러라 애초에 ㅆㅂ ㅂ지달고 태어난 것 자체가 인생 씹 이지모드인데 비유하자면 그것도 제대로 클리어할 자신이 없어서 흑우 한남들한테 파티요청 해서 같이 클리어 하자고 하는 꼴이다 근데 ㅆㅂ 지는 암것도 안하고 쭈그리처럼 있어놓고는 한바퀴 다 돌고 마무리 정산할때 습득템들 지가 낼름낼름 다 쳐먹는 꼴인데 이런거 당하면 기분 좆같지 않겠냐? 생각 잘하자 븅ㅡ신들아 어차피 한녀는 거진 다 페미고 니들이 선택했거나 선택할 한녀들은 반드시 페미 아닐거라고 생각하는거 다 헛지랄이야 그냥 니들한테 설거지 시킬려고 가면쓰는거다 그저... 씨발 좆같다! K-시체싸개!!!,679,반품ㅋㅋㅋㅋㅋㅋㅋ,0,DC_new10_kw1.csv,misogyny,text,
KOREA,2021-09-04,스나이퍼갑 (121.140),DCinside,설거지,아들 여친이 취집한다 해서 파혼시킨 한녀,"3줄요약 1. 아들은 연봉 4천따리 좆뭔 여친은 연봉 5천따리 공기업 ㅇㅇ 2. 여친이 취집한다고 씨부렸고 알고보니 여친 애비놈도 백수길래 아들래미가 atm기로 전락하겠다 싶어서 걸러버림 3. 한녀충들이 욕으로 싸그리 도배함 한녀와의 결혼은 뭐다? 마지막에 먹은놈이 하는 설거지다^^ 항상 명심해라 야붕이들아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 취집하겠다는 한녀도, 나이 50 넘게 쳐먹고 백수인 한녀 애비충도, 저런 기생충을 결혼할 여자라고 데려온 한남도, 젊었을 적에 지가 했던 짓을 판박으로 베낀답시고 한녀 걸러버린 한남 애미충도 죄다 병ㅡ신새끼들이노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아오 ㅆㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱ 이걸 방생한다고? 존나 천생연분인데 아깝노 이기 이 씨발놈년들아 니들이 선택한 반려인데 왜 악으로 깡으로 안버티냐? ㅉㅉㅉㅉㅉㅉㅉ 사위 전업에 시애비 백수면 지들도 파혼할거면서 진짜 이중잣다 내로남불 존나역겹노ㅋㅋ 이래서 한녀는 그냥 병ㅡ신이야 그저... 대단하다! K-선지공장!!!",715,간호사랑 중견기업이 급이 같냐? ㅋㅋ,0,DC_new10_kw1.csv,misogyny,text,
KOREA,2021-10-26,ㅇㅇ (175.212),DCinside,설거지,중권이형 설거지론 '말잇못' 기사 떳다ㅠㅠㅠㅠ,하.. x발 .하.. 퐁권이형!! 형인생이 왜 그 모양 그 꼴인지 알아? 일본 콘돔은... 하.. 아니다ㅠㅠㅠㅠ,1574,차라리 그랬으면...,0,DC_new10_kw1.csv,misogyny,title,
KOREA,2021-08-22,스나이퍼갑 (222.114),DCinside,설거지,남자가 서른살에 차없으면 병신이라고 가스라이팅 하는 한녀,요약: 동갑내기 여친이 남자 서른살에 차 없으면 병신이라고 지랄함 팩트: 남자는 군대 전역하고 머학 졸업해서 칼취업하면 26살이고 여자는 천룡인이라 군대 안가니까 칼취업하면 24살이라 동갑커플의 경우 여자가 남자보다 모은돈 적으면 그냥 병ㅡ신새끼임 지들이 사회생활 2년이나 더 빨리 시작할수 있으면서 지들보다 자리 늦게 잡을수밖에 없는 동갑내기 남자보고 차 없으면 병신이라고? 이래서 한녀와의 결혼은 마지막에 먹은놈이 하는 설거지가 맞다 남자가 차없는게 좆같으면 사회생활 일찍 시작할 수 있는 지가 차를 한대 마련하는게 맞는거지 병ㅡ신 한녀충 개걸레 갈보년아 지가 병신인걸 인정못하고 남자 가스라이팅 하는거보소 ㅉㅉ 소크라테스: 너 자신을 알라^^ 지 자신을 모르고 남자 가스라이팅만 하는 한녀... 그저.. 대단하다! K-선지공장!!!,433,지방충이면 가능  - dc App,0,DC_new10_kw1.csv,misogyny,text,
KOREA,2021-10-26,wjdtn,MLBPark,설거지,펌글 진중권이 설거지론보고 썼어야할글.jpg,".
추천
5
공유",5,중권토익 만점이오,0,MLB_전체_KW1.csv,misogyny,title,
KOREA,2021-10-25,ㅇㅇ (223.38),DCinside,설거지,설거지론.. 동탄 맘카페 반응..jpg,ㅋㅋㅋㅋ,1135,의도적으로 잘못 아는 척 하면서 선전선동 하는 거 무섭다 ㅋㅋ  여자들이 저런식으로 사람하나 조지는구나,0,DC_new10_kw1.csv,misogyny,title,
KOREA,2021-10-24,ㅇㅇ (175.113),DCinside,설거지,설거지론이 뭔데 그래서,ㅈㄱㄴ - dc official App,0,,0,DC_new10_kw1.csv,misogyny,title,
KOREA,2021-12-19,스나이퍼갑 (211.197),DCinside,설거지,어장관리 개 씹지리는 한녀충 ㄷㄷ,요약: 고딩때부터 한남 한마리 조련해서 온갖 갑질과 가스라이팅 한 김치년이 결국 한남 손절하고 퐁퐁남 찾아서 10개월만에 물어버림 한녀와의 결혼은 뭐다? 마지막에 먹은놈이 하는 설거지다^^ 난 저 한남새끼가 ㄹㅇ 개 병ㅡ신같음 뭐 저런 찐따 버러지 새끼가 다있노? 한심한 새끼 ㅉㅉ 한녀 ㅂㅈ에 미치면 인간이 저렇게까지 나락으로 떨어지는구나ㅋㅋ 저년도 백퍼 전남친 년 직업이 그닥이고 고생할거 같으니까 ㅅㅂ 다른 흑우 한남충으로 갈아타고 물어버린거다 장담한다 ㄹㅇ ㅆㅂ 만약 전남친이 전문직이었으면 과연 저 한녀충이 뻥 차버렸을까? 절대 아니라고 본다 오히려 하루 종일 침대에서 지 주둥아리 헐어버릴때까지 전남친 쥬지 물고 있었겠지ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 더 웃긴건 남편이랑 ㅅㅅ할때 분명 전남친이나 딴남자 생각하면서 할거라는거임ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㄱㄱㅋㅋㅋㅋㅋ 그저... 대단하다! K-선지공장!!!,373,3년동안 남편이 해외 나가있는단다 3년동안 남편이 해외 나가있는단다3년동안 남편이 해외 나가있는단다 3년동안 남편이 해외 나가있는단다 3년동안 남편이 해외 나가있는단다 3년동안 남편이 해외 나가있는단다 ㅋㅋㅋㅋㅋㅋㅋ,0,DC_new10_kw1.csv,misogyny,text,
KOREA,2021-10-24,wolftrap,MLBPark,설거지,일상 문뜩 떠오른 퐁퐁단 실제 목격담,"대학에서 학회 같이하던
후배 중에 끼잘부리고 남자 좋아하는 걸로
유명한 애가 있었는데
한 3개월 전에 결혼한다고 청첩장 주면서
워낙 코로나 심할때라 가족끼리 한다고해서
다들 그러려니 하고 축의금 보내고 말았죠
그러다가 얼마전에 다른 친구 결혼식에서
친한 사람들끼리 같은 테이블에 모이게 됐습니다
근데 그 후배가 차에 뭔가 중요한걸 두고 왔나봐요
남편이 식중에 슬쩍 와서 뭘 주더라구요
후배:아 오빠 왜 올라왔어 밑에서 기다리라고 했잖아!!!
진짜 울그락불그락 극대노
남편:미안 이거 두고갔길래 (대충 카메라 같아 보임)
후배:아 쫌 진짜!!.....알았어 나 금방 갈꺼야
정적후
후배:우리 오빠가 어디어디 선임 연구원이고 어쩌고저쩌고
키도 작고 많이 못생긴 착한 아저씨 같은 분이었는데
내가 봐도 너무 불쌍했어요
그 아저씨는 걔가 그 테이블 남자들 중에
제가 아는 것만 저포함 최소 3명 한테
술먹고 자기 자취방 데려달라고
끼부려서 사단났던거 알고는 있나
하는 생각도 나고....
오늘 설거지 열풍에 혹시나 해서 오랜만에 카톡이랑
인스타 좀 봤더니 아직도 미혼인 줄ㅋㅋㅋ
추천
3
공유",3,와 실화인가요...슬프네여,0,MLB_전체_KW1.csv,misogyny,text,
KOREA,2021-10-26,ㅇㅇ (210.95),DCinside,설거지,설거지론 제대로 이해한 여초러 대답 떴다!!!,코건 남자가 야보죠 모쏠들도 알겠다 정답입니다. 모쏠들도 아는걸 모르는 퐁퐁단 형님들... 파란약은 얼마나 독한 것일까?,2560,ㅋㅋㅋㅋㅋㅋㅋㅋ,0,DC_new10_kw1.csv,misogyny,title,
KOREA,2021-10-28,ㅇㅇ (223.62),DCinside,설거지,스시녀 밥상기사에 발작하는 퐁탄 아줌마들.jpg,"현실부정중 +보너스 바로 아래 쌍수비교 팩트 (그성별이 스시녀 내려치는 흔한 주작념글) ●한국 쌍수건수 101,985건 ÷ 한국인구수 5182만 =인구 만명당 한해 19.68건 ●일본쌍수 건수 187326 ÷ 일본인구수 12605만=인구 만명당 한해 14.86건 기초수학도 모르는 그성별 딴에 나름 유리하다고 가져온 자료의 쌍수건수조차 ●한국이 일본보다 1.35배 더 많음 ㅋㅋ - + 오늘자 꿀잼기사 ㅋㅋ 김한남씨 설거지 당하기전 가까스로 탈출성공 - dc official App",1297,정말 두렵다 아무리 봐도 일부 정상적인 한녀를 찾는건 바보짓같다  - dc App,0,DC_new10_kw1.csv,misogyny,text,
KOREA,2021-10-24,Adidas,DCinside,설거지,현실에서 설거지론...얘기 안나오는 이유 ㄹㅇ...jpg,실제로 설거지 당한 사람이 너무 많아서 괜히 얘기 꺼냈다가 싸움날수 있다함 ㄹㅇ...,1865,지금 당장 설거지 결혼한 사람 5명은 떠오름,0,DC_new10_kw1.csv,misogyny,title,
KOREA,2021-10-25,ㅇㅇ (106.102),DCinside,설거지,설거지론 주갤 분석.. '외모환원주의' 입갤.jpg,"ㄹㅇ... 노력과 정성으로 사랑을 만들고 아름답게 가꿀 수 있다고 믿어왔는데 그게 다 거짓말이었고 그냥 외모가 전부였던거임. 여기서 고학력 공돌이들 에타, 블라에서 집단 멘붕 ㅅㅂ",1179,아니 씨발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 얘들아 왜이렇게 핀트를 못잡냐.. 살면서 고백받아본적 한번도 없냐? 내가 존잘이여서 고백받은거냐?,0,DC_new10_kw1.csv,misogyny,title,
KOREA,2021-08-09,스나이퍼갑 (223.39),DCinside,설거지,남편이 성욕이 없다는 한녀,요약: 남편 만나고 10kg 찐 한녀가 남편이 지 안먹어준다고 징징대는 글 쌈ㅋㅋ 여러 게이들이 옛날 글 가져온다고 지적해서 쓸까말까 했는데 내용이 하도 웃겨서 가져와봤다ㅋㅋ 한녀와의 결혼은 뭐다? 마지막에 먹은놈이 하는 설거지다^^ 한녀들 체중 보통 잘 쳐줘서 52~55kg 정도로 아는데 거기에 10kg 더 찐거면 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 65kg 좆돼지년이면 ㄹㅇ 발딱 섰다가도 다시 죽겠노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어휴ㅋㅋㅋㅋㅋㅋㅋ 반찬좌 게이 팩폭 묵직하고 시원하노 이기 10kg나 쪄놓고 지 문제라고 생각안하고 남편을 무성욕자로 매도하는 한녀... 그저... 대단하다! K-한녀!,884,반찬좌 때문에 개추눌렀다 ㅋㅋ,0,DC_new10_kw1.csv,misogyny,text,
KOREA,2022-03-22,스나이퍼갑 (211.197),DCinside,설거지,감응유전에 대해서 알아보자!,"밑글 읽기 싫으면 이거만 읽어라 실험 내용: 곤충, 말 등으로 암컷을 여러 개체랑 차례대로 교미시켜서 실험한 결과 여러 개체의 특성들이 각각 발현된 부산물이 나옴 즉 자유연애 ㅇㅈㄹ 하는 한녀들도 강남의 금태양, 이태원의 마이클, LA의 제임스, 멜버른의 알렉한드로 등 여러 수컷들 정액을 받은 전력이 있기 때문에 한녀 설거지결혼 하면 간접 ntr에 퐁퐁남의 자녀한테 딴놈들의 특성이 다 섞여나온다는 것이다 인간도 동물이니까 저 실험을 유사과학 ㅇㅈㄹ 하면서 부정할 생각은 버려라 고로 한녀 설거지 열망하는 니새끼들 자녀는 한녀 짬통자궁 질주름에 껴있는 태양이의 정액 찌꺼기, 마이클의 쥬지털이랑 같이 미끄럼틀 타듯이 나온다 이거다 이기 한녀와의 결혼은 마지막에 먹은놈이 하는 설거지 한녀랑 586 딜러새끼들은 우리랑 같은 동료시민이 아니다 한녀와의 유사결혼 후 이혼하는 것은 도축당하는 것이다 한녀같은 더티&이지우먼을 모든걸 바쳐서 쟁취하고 싶노? 사실상 저정도면 그냥 공중변소 그 자체다 병신들아 낙태 150만명, 한남 대비 성병 5배, 친자불일치 40퍼, 원정매춘 세계 2위 이게 다 한녀들의 그랜드슬램이다 이기 고슴도치도 지 새끼는 예쁘다고 하는 말이 있듯이 부산물이라고 조롱받아도 니들한텐 목숨보다 소중할 아이인데 저런 더러운 곳에서 나온다고 생각하니 존나 끔찍하지 않노? 이놈 저놈 유전자 범벅된 잡종이라니.. ㅎㄷㄷ 그저 ... 더럽다 ! K- 사체미끄럼틀 !!!",631,요즘 스나갑 안보이는 이유가있음ㅇㅇ,0,DC_new10_kw1.csv,misogyny,text,
KOREA,2022-03-13,스나이퍼갑 (211.197),DCinside,설거지,여행하는 것 조차 한남한테 기생할려는 한녀,"요약 제주도 여행 온 한녀가 차있는 한남한테 기생충 마인드로 접근했다가 실패하니까 ""남자가 찌질하게"" 입갤함 한녀와의 결혼은 마지막에 먹은놈이 하는 설거지 한녀랑 586 딜러새끼들은 우리랑 같은 동료시민이 아니다 한녀와의 유사결혼 후 이혼하는 것은 도축당하는 것이다 진짜 개 버러지 금수년 ㅉㅉ 지 뜻대로 안되니까 찌질 ㅇㅈㄹ하노 하여간 한녀 개씹새끼들 마인드 애미뒤진건 알아줘야함 만약 동행했다가 조금이라도 심사 뒤틀리면 성추행으로 바로 무고할게 뻔한데 안태워주는게 정상이지 근데 팩트는 ㅂㅃ에 미친 한남충들 대다수가 저런 설거지 여행도 마다하지 않는다는거임 븅ㅡ신들ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋ 뭐든지 한남한테 기생할려고 발악하는 한녀들 나만 역겹냐? 그저... 역겹다! K-짬통자궁!!!",711,스나이퍼추,0,DC_new10_kw1.csv,misogyny,text,
KOREA,2021-10-23,ㅇㅇ (58.230),DCinside,설거지,설거지론 제일 꿀잼으로 보고 있을 새끼 ㄹㅇ ㅋㅋ,전 여친 결혼식에 참가한 새끼,1,,0,DC_new10_kw1.csv,misogyny,title,
KOREA,2021-10-23,ㅇㅇ (116.35),DCinside,설거지,17살이 되는 포부를 밝히는 갓본 국민여동생.......JPG,옆나라에서 생물학적으로만 여자인 것들이 한남충이니 군캉스니 뭐니 하는 동안 페미 청정국가 여고생들은 잘 자라고 있노.. 설거지론으로 불타는 것도 좋지만 가끔 스시 로린이 보고 정화하고 가라고 올림 밑에는 1년전 짤,654,표정에서 표독함 제로네 머 일본인은 속을 감추는게 능하니까,0,DC_new10_kw1.csv,misogyny,text,
KOREA,2021-10-24,평정왕,MLBPark,설거지,사회 설거지론에 발끈하지 않으려면,"경제권 돈 버는 사람이 각자 쥐고있으면 됨.
전업주부는 말그대로 전업으로 가사일 하고.
개 같이 벌어서 홀랑 그걸 타인에게 넘긴다?
대상이 누구든 그건 개호구라고 보면 됨
추천
0
공유",0,경제권 넘기는 놈들은 그냥 상.등.신 인증하는거죠,0,MLB_전체_KW1.csv,misogyny,title,
